date;symbol;price
11/02/2010;SE;20.719999
11/02/2010;SCG;34.959999
11/02/2010;RTN;53.66
11/02/2010;SBUX;22.559999
11/02/2010;R;34.040001
11/02/2010;RAI;51.900002
11/02/2010;QCOM;38.009998
11/02/2010;PX;76.230003
11/02/2010;PXD;47.330002
11/02/2010;RCL;26.0
11/02/2010;RHT;28.030001
11/02/2010;RIG;85.980003
11/02/2010;RHI;27.219999
11/02/2010;REGN;27.76
11/02/2010;RF;6.38
11/02/2010;STI;22.48
11/02/2010;STT;45.049999
11/02/2010;SRE;49.77
11/02/2010;SPLS;24.120001
11/02/2010;SRCL;51.650002
11/02/2010;STX;18.76
11/02/2010;SWN;44.34
11/02/2010;SYK;52.169998
11/02/2010;SWKS;13.89
11/02/2010;STZ;15.49
11/02/2010;SWK;54.110001
11/02/2010;SJM;59.700001
11/02/2010;SLB;64.760002
11/02/2010;SIG;27.370001
11/02/2010;SEE;19.620001
11/02/2010;SHW;63.73
11/02/2010;SLG;45.330002
11/02/2010;SPG;71.269998
11/02/2010;SPGI;34.07
11/02/2010;SO;31.32
11/02/2010;SNA;41.43
11/02/2010;SNI;38.860001
11/02/2010;PWR;17.59
11/02/2010;ORCL;23.35
11/02/2010;ORLY;39.52
11/02/2010;OMC;35.560001
11/02/2010;O;26.030001
11/02/2010;OKE;41.620002
11/02/2010;OXY;80.460002
11/02/2010;PCAR;35.689999
11/02/2010;PCG;41.290001
11/02/2010;PBI;22.469999
11/02/2010;PAYX;29.43
11/02/2010;PBCT;15.58
11/02/2010;NOV;43.409998
11/02/2010;NRG;22.219999
11/02/2010;NOC;59.410165
11/02/2010;NI;14.79
11/02/2010;NKE;62.950001
11/02/2010;NSC;48.580002
11/02/2010;NVDA;17.120001
11/02/2010;NWL;13.77
11/02/2010;NUE;41.150002
11/02/2010;NTAP;31.540001
11/02/2010;NTRS;50.34
11/02/2010;PNR;30.700001
11/02/2010;PNW;35.349998
11/02/2010;PNC;51.400002
11/02/2010;PLD;22.139999
11/02/2010;PM;48.669998
11/02/2010;PPG;60.23
11/02/2010;PSA;76.739998
11/02/2010;PVH;39.869999
11/02/2010;PRU;48.59
11/02/2010;PPL;29.33
11/02/2010;PRGO;47.060001
11/02/2010;PEP;61.189999
11/02/2010;PFE;17.870001
11/02/2010;PEG;30.530001
11/02/2010;PCLN;208.899994
11/02/2010;PDCO;28.959999
11/02/2010;PFG;22.209999
11/02/2010;PHM;11.71
11/02/2010;PKI;20.870001
11/02/2010;PH;56.759998
11/02/2010;PG;61.959999
11/02/2010;PGR;16.629999
11/02/2010;AON;39.41
11/02/2010;ANTM;60.52
11/02/2010;AN;17.690001
11/02/2010;APD;68.399998
11/02/2010;APC;65.529999
11/02/2010;APA;99.82
11/02/2010;AMZN;120.089996
11/02/2010;AMG;67.860001
11/02/2010;AME;37.25
11/02/2010;AMAT;12.47
11/02/2010;AMT;42.52
11/02/2010;AMP;38.060001
11/02/2010;AMGN;56.5
11/02/2010;APH;40.060001
11/02/2010;BA;60.59
11/02/2010;AZO;158.649994
11/02/2010;AYI;36.369999
11/02/2010;BBBY;39.66
11/02/2010;BAX;56.01
11/02/2010;BAC;14.63
11/02/2010;AXP;38.290001
11/02/2010;AVB;74.199997
11/02/2010;ATVI;11.07
11/02/2010;ARNC;13.580011
11/02/2010;AWK;21.82
11/02/2010;AVY;32.34
11/02/2010;AVGO;17.129999
11/02/2010;ALXN;46.369999
11/02/2010;ADI;27.67
11/02/2010;ADBE;32.639999
11/02/2010;ACN;40.27
11/02/2010;ADS;54.610001
11/02/2010;ADP;40.900002
11/02/2010;ADM;30.030001
11/02/2010;ABT;53.539952
11/02/2010;AAL;6.32
11/02/2010;A;29.36
11/02/2010;EXR;11.29
11/02/2010;ABC;27.52
11/02/2010;AAPL;198.669994
11/02/2010;AAP;42.549999
11/02/2010;ADSK;24.18
11/02/2010;AKAM;25.370001
11/02/2010;AJG;22.940001
11/02/2010;AIZ;29.76
11/02/2010;ALL;29.41
11/02/2010;ALK;32.330002
11/02/2010;ALB;35.869999
11/02/2010;AIG;26.299999
11/02/2010;AES;11.95
11/02/2010;AEP;33.080002
11/02/2010;AEE;24.629999
11/02/2010;AGN;38.0
11/02/2010;AFL;47.360001
11/02/2010;AET;28.85
11/02/2010;CMA;35.040001
11/02/2010;CLX;60.119999
11/02/2010;CL;80.330002
11/02/2010;CMG;101.120003
11/02/2010;CME;285.07
11/02/2010;CMCSA;15.33
11/02/2010;CINF;25.870001
11/02/2010;CHK;25.13
11/02/2010;CHD;64.339996
11/02/2010;CF;100.120001
11/02/2010;CI;33.34
11/02/2010;CHTR;29.74
11/02/2010;CHRW;53.099998
11/02/2010;CMI;54.860001
11/02/2010;CPB;33.560001
11/02/2010;COST;59.669998
11/02/2010;COP;48.899961
11/02/2010;CSX;45.060001
11/02/2010;CSCO;23.93
11/02/2010;CRM;65.959999
11/02/2010;COL;53.549999
11/02/2010;CNP;13.74
11/02/2010;CNC;17.98
11/02/2010;CMS;14.89
11/02/2010;COH;35.380001
11/02/2010;COG;39.040001
11/02/2010;COF;35.639999
11/02/2010;BLK;207.300003
11/02/2010;BK;27.459999
11/02/2010;BIIB;55.689999
11/02/2010;BSX;7.47
11/02/2010;BMY;23.889999
11/02/2010;BLL;51.049999
11/02/2010;BHI;46.68
11/02/2010;BBY;35.650002
11/02/2010;BBT;27.190001
11/02/2010;COO;37.66
11/02/2010;BEN;97.990002
11/02/2010;BDX;75.220001
11/02/2010;BCR;81.510002
11/02/2010;BWA;35.66
11/02/2010;CCI;36.98
11/02/2010;CBS;12.76
11/02/2010;CBG;12.73
11/02/2010;CERN;79.239998
11/02/2010;CELG;57.169998
11/02/2010;CCL;33.18
11/02/2010;CB;48.779999
11/02/2010;CAG;23.289999
11/02/2010;CA;21.73
11/02/2010;BXP;62.720001
11/02/2010;C;3.21
11/02/2010;CAT;56.150002
11/02/2010;CAH;33.25
12/02/2010;IPG;6.72
12/02/2010;IP;22.57
12/02/2010;IR;31.259998
12/02/2010;ISRG;331.820007
12/02/2010;IRM;21.709995
12/02/2010;INTU;29.389999
12/02/2010;IDXX;53.310001
12/02/2010;ICE;100.509996
12/02/2010;IFF;41.68
12/02/2010;INTC;20.43
12/02/2010;ILMN;37.009998
12/02/2010;JPM;38.950001
12/02/2010;JNPR;24.76
12/02/2010;JWN;34.200001
12/02/2010;KEY;6.79
12/02/2010;K;52.34
12/02/2010;JNJ;62.720001
12/02/2010;IVZ;18.440001
12/02/2010;ITW;43.639999
12/02/2010;JBHT;31.68
12/02/2010;JEC;36.5
12/02/2010;JCI;34.510041
12/02/2010;HES;58.419998
12/02/2010;HD;29.0
12/02/2010;HIG;23.450001
12/02/2010;HOLX;16.0
12/02/2010;HOG;23.49
12/02/2010;HCP;27.540002
12/02/2010;HAS;35.549999
12/02/2010;HAR;44.200001
12/02/2010;HBAN;4.68
12/02/2010;HCN;40.759998
12/02/2010;HBI;23.52
12/02/2010;HST;11.27
12/02/2010;HSIC;56.169998
12/02/2010;HSY;37.599998
12/02/2010;IBM;124.0
12/02/2010;HUM;45.950001
12/02/2010;HRS;44.98
12/02/2010;HP;41.639999
12/02/2010;HON;37.860001
12/02/2010;HPQ;48.46
12/02/2010;HRL;39.66
12/02/2010;HRB;20.85
12/02/2010;KIM;12.82
12/02/2010;MAS;13.81
12/02/2010;MAR;26.84
12/02/2010;MAT;20.99
12/02/2010;MCHP;27.23
12/02/2010;MCD;63.59
12/02/2010;MAC;30.85
12/02/2010;LVLT;1.38
12/02/2010;LUV;12.04
12/02/2010;M;17.32
12/02/2010;MAA;46.48
12/02/2010;MA;225.480003
12/02/2010;MKC;36.080002
12/02/2010;MJN;45.049999
12/02/2010;MLM;78.25
12/02/2010;MMM;79.18
12/02/2010;MMC;22.049999
12/02/2010;MHK;44.540001
12/02/2010;MCO;26.98
12/02/2010;MCK;58.990002
12/02/2010;MDLZ;29.09
12/02/2010;MET;34.639999
12/02/2010;MDT;42.439999
12/02/2010;L;35.169998
12/02/2010;KSU;32.389999
12/02/2010;LB;20.48
12/02/2010;LEN;16.959999
12/02/2010;LEG;18.780001
12/02/2010;KSS;49.830002
12/02/2010;KMB;58.860003
12/02/2010;KLAC;29.67
12/02/2010;KMX;21.0
12/02/2010;KR;21.360001
12/02/2010;KO;53.98
12/02/2010;LNT;30.969999
12/02/2010;LNC;24.700001
12/02/2010;LOW;22.16
12/02/2010;LUK;21.82
12/02/2010;LRCX;35.049999
12/02/2010;LMT;75.580002
12/02/2010;LKQ;18.83
12/02/2010;LH;71.760002
12/02/2010;LLL;87.010002
12/02/2010;LLY;33.950001
12/02/2010;LLTC;27.25
12/02/2010;HAL;30.02
12/02/2010;EA;16.059999
12/02/2010;DVN;67.080002
12/02/2010;EBAY;21.769998
12/02/2010;ED;42.220001
12/02/2010;ECL;41.790001
12/02/2010;DVA;58.98
12/02/2010;DPS;27.08
12/02/2010;DOW;27.790001
12/02/2010;DRI;38.990002
12/02/2010;DUK;16.149983
12/02/2010;DTE;41.950001
12/02/2010;EQIX;95.889999
12/02/2010;EOG;90.980003
12/02/2010;EQR;33.200001
12/02/2010;ES;25.129999
12/02/2010;EQT;43.0
12/02/2010;ENDP;19.889999
12/02/2010;EIX;32.59
12/02/2010;EFX;31.440001
12/02/2010;EL;56.66
12/02/2010;EMR;46.209999
12/02/2010;EMN;57.990002
12/02/2010;DAL;12.25
12/02/2010;D;37.139999
12/02/2010;DD;32.28
12/02/2010;DFS;13.03
12/02/2010;DE;53.110001
12/02/2010;CXO;45.41
12/02/2010;CTSH;47.16
12/02/2010;CTL;34.57
12/02/2010;CTXS;43.16
12/02/2010;CVX;71.010002
12/02/2010;CVS;32.990002
12/02/2010;DLR;47.66
12/02/2010;DISCK;25.700001
12/02/2010;DLTR;48.369999
12/02/2010;DOV;42.720001
12/02/2010;DNB;70.389999
12/02/2010;DISCA;28.690001
12/02/2010;DGX;56.07
12/02/2010;DG;22.549999
12/02/2010;DHI;13.07
12/02/2010;DIS;30.07
12/02/2010;DHR;71.93
12/02/2010;ESRX;86.43
12/02/2010;GD;67.949997
12/02/2010;FTR;7.59
12/02/2010;GE;15.55
12/02/2010;GILD;47.009998
12/02/2010;GGP;9.400006
12/02/2010;FTI;57.43
12/02/2010;FOX;15.479997
12/02/2010;FMC;55.68
12/02/2010;FOXA;13.109998
12/02/2010;FSLR;115.099998
12/02/2010;FRT;64.459999
12/02/2010;GRMN;31.950001
12/02/2010;GPS;19.950001
12/02/2010;GS;153.929993
12/02/2010;GWW;100.849998
12/02/2010;GT;13.28
12/02/2010;GPN;44.490002
12/02/2010;GLW;17.889999
12/02/2010;GIS;69.489998
12/02/2010;GOOG;533.120928
12/02/2010;GPC;38.189999
12/02/2010;GOOGL;533.119979
12/02/2010;EXPE;21.35
12/02/2010;EXPD;32.869999
12/02/2010;EXR;11.36
12/02/2010;FAST;41.830002
12/02/2010;F;11.12
12/02/2010;EXC;43.299999
12/02/2010;ETFC;1.49
12/02/2010;ESS;80.209999
12/02/2010;ETN;65.019997
12/02/2010;EW;87.330002
12/02/2010;ETR;77.139999
12/02/2010;FL;11.74
12/02/2010;FITB;11.61
12/02/2010;FLIR;26.620001
12/02/2010;FLS;94.359999
12/02/2010;FLR;44.110001
12/02/2010;FISV;46.349998
12/02/2010;FDX;78.550003
12/02/2010;FCX;73.68
12/02/2010;FE;39.189999
12/02/2010;FIS;22.360001
12/02/2010;FFIV;53.349998
12/02/2010;MNST;39.23
12/02/2010;TROW;48.939999
12/02/2010;TMO;47.259998
12/02/2010;TRV;50.450001
12/02/2010;TSN;16.040001
12/02/2010;TSCO;51.759998
12/02/2010;TMK;44.380011
12/02/2010;TGNA;14.29
12/02/2010;TEL;25.299999
12/02/2010;TGT;48.639999
12/02/2010;TJX;37.59
12/02/2010;TIF;41.509998
12/02/2010;UDR;15.15
12/02/2010;UAL;15.95
12/02/2010;UHS;32.02
12/02/2010;UNH;32.18
12/02/2010;ULTA;17.860001
12/02/2010;UAA;25.280001
12/02/2010;TSS;14.23
12/02/2010;TSO;11.91
12/02/2010;TWX;27.879994
12/02/2010;TXT;18.32
12/02/2010;TXN;24.030001
12/02/2010;SRCL;51.360001
12/02/2010;SPLS;24.18
12/02/2010;SRE;49.48
12/02/2010;STT;44.619999
12/02/2010;STI;22.370001
12/02/2010;SPGI;34.169998
12/02/2010;SNA;41.610001
12/02/2010;SLG;45.959999
12/02/2010;SNI;38.619999
12/02/2010;SPG;71.999992
12/02/2010;SO;31.17
12/02/2010;SYY;27.540001
12/02/2010;SYMC;16.83
12/02/2010;T;25.07
12/02/2010;TDC;28.719999
12/02/2010;TAP;38.900002
12/02/2010;SYK;52.060001
12/02/2010;STZ;15.36
12/02/2010;STX;18.700001
12/02/2010;SWK;54.290001
12/02/2010;SWN;44.27
12/02/2010;SWKS;13.87
12/02/2010;UNM;19.52
12/02/2010;WY;39.540001
12/02/2010;WU;16.120001
12/02/2010;WYN;22.540001
12/02/2010;XEC;55.869999
12/02/2010;WYNN;63.040001
12/02/2010;WMT;52.900002
12/02/2010;WFM;29.75
12/02/2010;WFC;26.879999
12/02/2010;WHR;81.169998
12/02/2010;WMB;21.639954
12/02/2010;WM;31.83
12/02/2010;YUM;33.360001
12/02/2010;YHOO;15.17
12/02/2010;ZBH;57.240002
12/02/2010;AIV;15.87
12/02/2010;ZION;17.85
12/02/2010;XRX;8.77
12/02/2010;XL;17.639999
12/02/2010;XEL;20.23
12/02/2010;XLNX;24.559999
12/02/2010;XRAY;32.639999
12/02/2010;XOM;64.800003
12/02/2010;VAR;47.580002
12/02/2010;V;84.779999
12/02/2010;VFC;73.940002
12/02/2010;VLO;17.7
12/02/2010;VIAB;28.9
12/02/2010;UTX;65.690002
12/02/2010;UPS;56.150002
12/02/2010;UNP;63.41
12/02/2010;URBN;30.84
12/02/2010;USB;23.26
12/02/2010;URI;7.07
12/02/2010;WAT;58.259998
12/02/2010;VZ;28.929886
12/02/2010;WBA;33.490002
12/02/2010;WEC;47.869999
12/02/2010;WDC;39.849998
12/02/2010;VTR;41.880001
12/02/2010;VNO;62.7
12/02/2010;VMC;42.939999
12/02/2010;VRSK;28.309999
12/02/2010;VRTX;38.380001
12/02/2010;VRSN;23.290001
12/02/2010;SLB;64.300003
12/02/2010;O;26.99
12/02/2010;NWL;13.78
12/02/2010;OKE;41.67
12/02/2010;ORCL;23.41
12/02/2010;OMC;35.200001
12/02/2010;NVDA;17.35
12/02/2010;NSC;48.48
12/02/2010;NRG;22.059999
12/02/2010;NTAP;31.459999
12/02/2010;NUE;41.130001
12/02/2010;NTRS;50.009998
12/02/2010;PCLN;207.779999
12/02/2010;PCG;41.02
12/02/2010;PDCO;28.76
12/02/2010;PEP;60.919998
12/02/2010;PEG;30.17
12/02/2010;PCAR;35.549999
12/02/2010;OXY;79.800007
12/02/2010;ORLY;39.799999
12/02/2010;PAYX;29.530001
12/02/2010;PBI;22.370001
12/02/2010;PBCT;15.59
12/02/2010;MTB;72.07
12/02/2010;MSI;7.14995
12/02/2010;MTD;94.330002
12/02/2010;MUR;51.260004
12/02/2010;MU;8.44
12/02/2010;MSFT;27.93
12/02/2010;MON;75.82
12/02/2010;MO;19.629999
12/02/2010;MOS;58.830002
12/02/2010;MRO;28.610062
12/02/2010;MRK;36.919998
12/02/2010;NI;14.64
12/02/2010;NFX;52.02
12/02/2010;NKE;62.490002
12/02/2010;NOV;43.360002
12/02/2010;NOC;58.890166
12/02/2010;NFLX;63.179997
12/02/2010;NBL;74.370003
12/02/2010;MYL;18.309999
12/02/2010;NDAQ;18.290001
12/02/2010;NEM;46.529999
12/02/2010;NEE;45.57
12/02/2010;PFE;17.799999
12/02/2010;RL;78.690002
12/02/2010;RIG;83.379997
12/02/2010;ROK;51.43
12/02/2010;ROST;46.43
12/02/2010;ROP;52.900002
12/02/2010;RHT;27.860001
12/02/2010;RCL;25.59
12/02/2010;RAI;51.560001
12/02/2010;REGN;29.27
12/02/2010;RHI;27.08
12/02/2010;RF;6.35
12/02/2010;SEE;19.57
12/02/2010;SE;20.73
12/02/2010;SHW;63.950001
12/02/2010;SJM;59.02
12/02/2010;SIG;28.219999
12/02/2010;SCHW;17.610001
12/02/2010;RSG;26.030001
12/02/2010;RRC;49.610001
12/02/2010;RTN;53.400002
12/02/2010;SCG;34.549999
12/02/2010;SBUX;22.6
12/02/2010;PM;49.290001
12/02/2010;PLD;22.629999
12/02/2010;PNC;51.52
12/02/2010;PNW;35.299999
12/02/2010;PNR;31.129999
12/02/2010;PKI;21.0
12/02/2010;PG;61.759998
12/02/2010;PFG;22.040001
12/02/2010;PGR;16.709999
12/02/2010;PHM;11.74
12/02/2010;PH;56.080002
12/02/2010;PX;76.93
12/02/2010;PWR;17.49
12/02/2010;PXD;47.099998
12/02/2010;R;34.150002
12/02/2010;QCOM;38.84
12/02/2010;PVH;40.220001
12/02/2010;PPL;29.209999
12/02/2010;PPG;60.360001
12/02/2010;PRGO;48.549999
12/02/2010;PSA;76.550003
12/02/2010;PRU;48.139999
12/02/2010;CTAS;24.6
12/02/2010;AON;39.810001
12/02/2010;ANTM;59.330002
12/02/2010;AN;17.719999
12/02/2010;APD;68.529998
12/02/2010;APC;65.32
12/02/2010;APA;99.580002
12/02/2010;AMZN;119.660004
12/02/2010;AMG;68.709999
12/02/2010;AME;37.650001
12/02/2010;AMAT;12.47
12/02/2010;AMT;42.619999
12/02/2010;AMP;38.259998
12/02/2010;AMGN;56.48
12/02/2010;APH;39.880001
12/02/2010;BA;59.650002
12/02/2010;AZO;160.850006
12/02/2010;AYI;36.720001
12/02/2010;BBBY;39.779999
12/02/2010;BAX;55.919998
12/02/2010;BAC;14.45
12/02/2010;AXP;38.419998
12/02/2010;AVB;75.489998
12/02/2010;ATVI;11.11
12/02/2010;ARNC;13.28001
12/02/2010;AWK;22.16
12/02/2010;AVY;32.09
12/02/2010;AVGO;17.360001
12/02/2010;ADM;29.77
12/02/2010;ADI;27.99
12/02/2010;ADBE;31.450001
12/02/2010;ADSK;24.219999
12/02/2010;ADS;53.860001
12/02/2010;ADP;40.590003
12/02/2010;ACN;40.490002
12/02/2010;AAP;42.810001
12/02/2010;AAL;6.81
12/02/2010;A;29.98
12/02/2010;ABT;53.929953
12/02/2010;ABC;27.35
12/02/2010;AAPL;200.379993
12/02/2010;AEE;24.559999
12/02/2010;ALB;36.599998
12/02/2010;AKAM;25.33
12/02/2010;AJG;22.98
12/02/2010;ALXN;46.669998
12/02/2010;ALL;29.530001
12/02/2010;ALK;32.75
12/02/2010;AIZ;29.860001
12/02/2010;AET;28.629999
12/02/2010;AES;11.77
12/02/2010;AEP;32.950001
12/02/2010;AIG;26.82
12/02/2010;AGN;38.080002
12/02/2010;AFL;47.139999
12/02/2010;CMCSA;15.34
12/02/2010;CMA;35.0
12/02/2010;CLX;59.360001
12/02/2010;CMI;54.950001
12/02/2010;CMG;104.870003
12/02/2010;CME;291.070004
12/02/2010;CL;79.660004
12/02/2010;CHRW;52.119999
12/02/2010;CHK;24.960001
12/02/2010;CHD;64.360001
12/02/2010;CINF;25.98
12/02/2010;CI;32.759998
12/02/2010;CHTR;29.74
12/02/2010;CMS;14.83
12/02/2010;CPB;33.040001
12/02/2010;COST;59.279999
12/02/2010;COP;48.669964
12/02/2010;CSX;44.899999
12/02/2010;CSCO;23.76
12/02/2010;CRM;65.089996
12/02/2010;COO;38.330002
12/02/2010;COF;35.139999
12/02/2010;CNP;13.65
12/02/2010;CNC;18.15
12/02/2010;COL;53.060001
12/02/2010;COH;35.470001
12/02/2010;COG;39.5
12/02/2010;BLL;51.389999
12/02/2010;BLK;207.160004
12/02/2010;BK;27.049999
12/02/2010;BWA;36.639999
12/02/2010;BSX;7.39
12/02/2010;BMY;23.91
12/02/2010;BIIB;55.209999
12/02/2010;BCR;81.970001
12/02/2010;BBY;35.759998
12/02/2010;BBT;26.92
12/02/2010;BHI;46.5
12/02/2010;BEN;97.859997
12/02/2010;BDX;75.839996
12/02/2010;BXP;63.400002
12/02/2010;CCL;32.82
12/02/2010;CCI;37.330002
12/02/2010;CBS;12.91
12/02/2010;CF;100.500002
12/02/2010;CERN;78.720001
12/02/2010;CELG;56.889999
12/02/2010;CBG;12.64
12/02/2010;CAG;23.4
12/02/2010;CA;21.59
12/02/2010;C;3.18
12/02/2010;CB;48.810001
12/02/2010;CAT;56.200001
12/02/2010;CAH;33.380001
16/02/2010;XEC;56.84
16/02/2010;XEL;20.6
16/02/2010;WYNN;64.910004
16/02/2010;WY;40.48
16/02/2010;WYN;22.809999
16/02/2010;XL;18.08
16/02/2010;XRX;8.86
16/02/2010;YHOO;15.41
16/02/2010;XRAY;33.009998
16/02/2010;XLNX;25.040001
16/02/2010;XOM;66.279999
16/02/2010;WEC;48.790001
16/02/2010;WFC;27.389999
16/02/2010;WDC;42.580002
16/02/2010;WAT;58.900002
16/02/2010;WBA;34.080002
16/02/2010;WFM;30.52
16/02/2010;WMT;53.560001
16/02/2010;WU;16.5
16/02/2010;WMB;22.369943
16/02/2010;WHR;82.309998
16/02/2010;WM;32.900002
16/02/2010;HES;60.459999
16/02/2010;HD;29.440001
16/02/2010;HIG;23.950001
16/02/2010;HOLX;16.09
16/02/2010;HOG;24.08
16/02/2010;HCP;28.940002
16/02/2010;HAS;35.029999
16/02/2010;HAR;44.400002
16/02/2010;HBAN;4.82
16/02/2010;HCN;41.709999
16/02/2010;HBI;23.74
16/02/2010;AIV;16.639999
16/02/2010;HSIC;56.73
16/02/2010;ZION;18.26
16/02/2010;YUM;33.600002
16/02/2010;ZBH;58.360001
16/02/2010;HRS;45.59
16/02/2010;HP;42.919998
16/02/2010;HON;38.919998
16/02/2010;HPQ;49.439998
16/02/2010;HRL;40.259998
16/02/2010;HRB;20.879999
16/02/2010;VZ;29.179885
16/02/2010;TSN;16.440001
16/02/2010;TSO;12.15
16/02/2010;TSCO;52.43
16/02/2010;TROW;50.18
16/02/2010;TRV;51.610001
16/02/2010;TSS;14.37
16/02/2010;UAA;25.629999
16/02/2010;UAL;15.68
16/02/2010;TXT;19.08
16/02/2010;TWX;28.700002
16/02/2010;TXN;24.790001
16/02/2010;TDC;29.48
16/02/2010;TEL;25.82
16/02/2010;TAP;39.880001
16/02/2010;SYY;28.18
16/02/2010;T;25.32
16/02/2010;TGNA;14.8
16/02/2010;TMK;44.689997
16/02/2010;TMO;48.209999
16/02/2010;TJX;38.470001
16/02/2010;TGT;50.09
16/02/2010;TIF;42.080002
16/02/2010;VIAB;29.41
16/02/2010;VLO;17.970001
16/02/2010;VFC;75.480003
16/02/2010;V;85.879997
16/02/2010;VAR;48.009998
16/02/2010;VMC;44.48
16/02/2010;VRTX;38.68
16/02/2010;VTR;43.299999
16/02/2010;VRSN;23.610001
16/02/2010;VNO;64.420001
16/02/2010;VRSK;28.25
16/02/2010;UNH;31.629999
16/02/2010;UNM;20.08
16/02/2010;ULTA;18.389999
16/02/2010;UDR;15.76
16/02/2010;UHS;32.009998
16/02/2010;UNP;65.160004
16/02/2010;USB;23.860001
16/02/2010;UTX;66.330002
16/02/2010;URI;7.14
16/02/2010;UPS;57.330002
16/02/2010;URBN;31.200001
16/02/2010;HAL;31.049999
16/02/2010;EA;16.309999
16/02/2010;DVN;69.099998
16/02/2010;EBAY;22.519998
16/02/2010;ED;42.950001
16/02/2010;ECL;42.380001
16/02/2010;DVA;59.5
16/02/2010;DPS;27.440001
16/02/2010;DOW;28.48
16/02/2010;DRI;40.41
16/02/2010;DUK;16.249983
16/02/2010;DTE;43.07
16/02/2010;EQIX;95.760002
16/02/2010;EOG;92.82
16/02/2010;EQR;34.389999
16/02/2010;ES;25.790001
16/02/2010;EQT;44.240002
16/02/2010;ENDP;20.190001
16/02/2010;EIX;33.349998
16/02/2010;EFX;31.959999
16/02/2010;EL;58.360001
16/02/2010;EMR;46.950001
16/02/2010;EMN;59.330002
16/02/2010;DAL;12.48
16/02/2010;D;38.240002
16/02/2010;DD;32.739999
16/02/2010;DFS;13.55
16/02/2010;DE;53.779999
16/02/2010;CXO;46.68
16/02/2010;CTSH;47.43
16/02/2010;CTL;35.139999
16/02/2010;CTXS;43.619999
16/02/2010;CVX;72.989998
16/02/2010;CVS;33.52
16/02/2010;DLR;48.43
16/02/2010;DISCK;25.83
16/02/2010;DLTR;49.320002
16/02/2010;DOV;43.650003
16/02/2010;DNB;70.470001
16/02/2010;DISCA;28.940001
16/02/2010;DGX;56.689999
16/02/2010;DG;23.030001
16/02/2010;DHI;13.22
16/02/2010;DIS;30.469999
16/02/2010;DHR;73.5
16/02/2010;ESRX;87.300003
16/02/2010;GD;69.849998
16/02/2010;FTR;7.64
16/02/2010;GE;16.040001
16/02/2010;GILD;46.869999
16/02/2010;GGP;12.020002
16/02/2010;FTI;58.57
16/02/2010;FOX;15.850003
16/02/2010;FMC;56.48
16/02/2010;FOXA;13.419995
16/02/2010;FSLR;121.360001
16/02/2010;FRT;66.220001
16/02/2010;GRMN;32.790001
16/02/2010;GPS;19.77
16/02/2010;GS;157.399994
16/02/2010;GWW;102.040001
16/02/2010;GT;13.41
16/02/2010;GPN;44.59
16/02/2010;GLW;18.15
16/02/2010;GIS;70.620003
16/02/2010;GOOG;541.300902
16/02/2010;GPC;40.75
16/02/2010;GOOGL;541.300023
16/02/2010;EXPE;22.18
16/02/2010;EXPD;33.919998
16/02/2010;EXR;11.59
16/02/2010;FAST;42.98
16/02/2010;F;11.32
16/02/2010;EXC;44.200001
16/02/2010;ETFC;1.52
16/02/2010;ESS;82.220001
16/02/2010;ETN;66.639999
16/02/2010;EW;88.110001
16/02/2010;ETR;78.989998
16/02/2010;FL;12.06
16/02/2010;FITB;12.08
16/02/2010;FLIR;26.639999
16/02/2010;FLS;96.32
16/02/2010;FLR;45.490002
16/02/2010;FISV;46.950001
16/02/2010;FDX;79.970001
16/02/2010;FCX;75.940002
16/02/2010;FE;39.209999
16/02/2010;FIS;22.52
16/02/2010;FFIV;53.57
16/02/2010;SYMC;17.09
16/02/2010;MCHP;27.200001
16/02/2010;MCK;59.880001
16/02/2010;MCD;64.010002
16/02/2010;MAS;14.0
16/02/2010;MAT;21.25
16/02/2010;MCO;27.24
16/02/2010;MHK;45.700001
16/02/2010;MJN;45.400002
16/02/2010;MET;35.060001
16/02/2010;MDLZ;28.969999
16/02/2010;MDT;42.970001
16/02/2010;LUK;22.450004
16/02/2010;LUV;12.45
16/02/2010;LRCX;35.709999
16/02/2010;LNT;31.66
16/02/2010;LOW;22.74
16/02/2010;LVLT;1.32
16/02/2010;MAC;32.0
16/02/2010;MAR;27.119999
16/02/2010;MAA;47.75
16/02/2010;M;17.889999
16/02/2010;MA;225.300007
16/02/2010;MU;8.63
16/02/2010;MUR;52.699999
16/02/2010;MTD;95.760002
16/02/2010;MSI;7.259951
16/02/2010;MTB;75.120003
16/02/2010;MYL;18.68
16/02/2010;NEM;47.419998
16/02/2010;NFLX;64.860003
16/02/2010;NEE;46.380001
16/02/2010;NBL;76.889999
16/02/2010;NDAQ;18.549999
16/02/2010;MMM;80.470001
16/02/2010;MNST;39.049999
16/02/2010;MMC;22.389999
16/02/2010;MKC;36.580002
16/02/2010;MLM;79.57
16/02/2010;MO;19.73
16/02/2010;MRO;29.690063
16/02/2010;MSFT;28.35
16/02/2010;MRK;37.66
16/02/2010;MON;77.290001
16/02/2010;MOS;60.380001
16/02/2010;LNC;24.93
16/02/2010;ISRG;334.299988
16/02/2010;ITW;44.689999
16/02/2010;IRM;22.399997
16/02/2010;IPG;6.87
16/02/2010;IR;31.880002
16/02/2010;IVZ;19.139999
16/02/2010;JNJ;63.610001
16/02/2010;JNPR;25.450001
16/02/2010;JEC;38.27
16/02/2010;JBHT;32.09
16/02/2010;JCI;34.910044
